concept_set_id,name,concept_id,concept_code,concept_name,domain,vocabulary,standard_concept,valid_start_date,valid_end_date
7,carbimazole,36060252,OMOP4986052,carbimazole 20 MG Oral Tablet Box of 100 by Tillomed,Drug,RxNorm Extension,S,2020-08-16,2099-12-30
7,carbimazole,43210340,OMOP483434,Carbimazole 20 MG Oral Tablet Box of 30,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,21173229,OMOP415164,Carbimazole 20 MG Oral Tablet by A A H,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,40731464,OMOP4725704,Carbimazole 20 MG Oral Tablet by Accord,Drug,RxNorm Extension,S,2018-06-03,2099-12-30
7,carbimazole,21094613,OMOP415165,Carbimazole 20 MG Oral Tablet by Actavis,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,21045589,OMOP415161,Carbimazole 20 MG Oral Tablet by Alliance,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,21035728,OMOP415163,Carbimazole 20 MG Oral Tablet by AMCo,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,21153651,OMOP415159,Carbimazole 20 MG Oral Tablet by Archimedes,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,36060262,OMOP4986062,carbimazole 20 MG Oral Tablet by CST,Drug,RxNorm Extension,S,2020-08-16,2099-12-30
7,carbimazole,36060261,OMOP4986061,carbimazole 20 MG Oral Tablet by Dawa,Drug,RxNorm Extension,S,2020-08-16,2099-12-30
7,carbimazole,21084853,OMOP415162,Carbimazole 20 MG Oral Tablet by DE,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,36060257,OMOP4986057,carbimazole 20 MG Oral Tablet by Flamingo,Drug,RxNorm Extension,S,2020-08-16,2099-12-30
7,carbimazole,35897309,OMOP5041544,carbimazole 20 MG Oral Tablet by Genesis,Drug,RxNorm Extension,S,2021-01-31,2099-12-30
7,carbimazole,36965105,OMOP5204015,carbimazole 20 MG Oral Tablet by Glenmark,Drug,RxNorm Extension,S,2023-05-21,2099-12-30
7,carbimazole,40731463,OMOP4725705,Carbimazole 20 MG Oral Tablet by Macleods,Drug,RxNorm Extension,S,2018-06-03,2099-12-30
7,carbimazole,36060259,OMOP4986059,carbimazole 20 MG Oral Tablet by Mawdsley-Brooks,Drug,RxNorm Extension,S,2020-08-16,2099-12-30
7,carbimazole,35886088,OMOP5033426,carbimazole 20 MG Oral Tablet by Medihealth,Drug,RxNorm Extension,S,2020-12-06,2099-12-30
7,carbimazole,36060258,OMOP4986058,carbimazole 20 MG Oral Tablet by Morningside,Drug,RxNorm Extension,S,2020-08-16,2099-12-30
